dateid,platform,gamemode,mapname,matchid,roundnumber,objectivelocation,winrole,endroundreason,roundduration,clearancelevel,skillrank,role,team,haswon,operator,nbkills,isdead,primaryweapon,primaryweapontype,primarysight,primarygrip,primaryunderbarrel,primarybarrel,secondaryweapon,secondaryweapontype,secondarysight,secondarygrip,secondaryunderbarrel,secondarybarrel,secondarygadget
20170212,XONE,BOMB,OREGON,1523542861,1,LAUDRY_ROOM-SUPPLY_ROOM,Attacker,DefendersEliminated,154,128,Gold,Defender,1,0,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,Laser,MuzzleBrake,P12,Pistols,None,None,None,Suppressor,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,OREGON,1523542861,4,LAUDRY_ROOM-SUPPLY_ROOM,Attacker,DefendersEliminated,181,60,Unranked,Defender,0,0,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,BOMB,OREGON,1523542861,1,LAUDRY_ROOM-SUPPLY_ROOM,Attacker,DefendersEliminated,154,108,Unranked,Defender,1,0,GIGN-ROOK,0,1,MP5,Submachine_Guns,Acog,None,None,None,P9,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,BOMB,OREGON,1523542861,2,KIDS_DORMS-DORMS_MAIN_HALL,Defender,BombExploded,232,48,Unranked,Defender,0,1,GIGN-ROOK,1,0,MP5,Submachine_Guns,Acog,Vertical,None,Flash,P9,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,173,20,Unranked,Defender,1,0,SAS-MUTE,1,1,MP5K,Submachine_Guns,RedDot,None,None,Compensator,P226_MK_25,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,174,111,Gold,Attacker,0,1,SWAT-ASH,1,1,G36C,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,11,Unranked,Defender,1,0,SPETSNAZ-KAPKAN,1,1,9x19VSN,Submachine_Guns,None,Angle,None,Suppressor,GSH-18,Pistols,None,None,(null),None,NITRO_CELL
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,84,Gold,Attacker,0,1,GIGN-TWITCH,2,0,F2,Assault_Rifles,RedDot,Vertical,None,Compensator,P9,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,97,Gold,Attacker,0,1,G.E.O.-JACKAL,1,1,C7E,Assault_Rifles,Acog,Angle,None,Compensator,ITA12S,Shotguns,None,None,Laser,None,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,174,57,Gold,Attacker,0,1,SWAT-THERMITE,2,0,556XI,Assault_Rifles,RedDot,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,None,SMOKE_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,60,Unranked,Defender,1,0,GIGN-ROOK,0,1,P90,Submachine_Guns,Acog,None,Laser,Suppressor,P9,Pistols,None,None,Laser,Suppressor,IMPACT_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,174,189,Gold,Defender,1,0,GSG9-JAGER,2,1,416-C_CARBINE,Assault_Rifles,EosHolo,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,173,20,Unranked,Defender,1,0,SWAT-CASTLE,0,1,UMP45,Submachine_Guns,RedDot,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,173,97,Gold,Attacker,0,1,GIGN-TWITCH,0,1,F2,Assault_Rifles,Acog,Vertical,None,Compensator,LFP586,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,20,Unranked,Attacker,1,0,GSG9-IQ,0,1,552_COMMANDO,Assault_Rifles,Acog,None,None,None,P12,Pistols,None,None,None,Suppressor,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,20,Unranked,Attacker,1,0,SWAT-THERMITE,2,1,556XI,Assault_Rifles,RedDot,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,None,SMOKE_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,173,84,Gold,Attacker,0,1,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,Acog,Vertical,None,Compensator,ITA12S,Shotguns,None,None,None,None,STUN_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,75,Gold,Attacker,0,1,NAVYSEAL-BLACKBEARD,0,1,MK17_CQB,Assault_Rifles,EosHolo,Vertical,None,Compensator,D-50,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,57,Gold,Defender,0,1,SWAT-CASTLE,1,1,UMP45,Submachine_Guns,RedDot,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,174,75,Gold,Attacker,0,1,NAVYSEAL-BLACKBEARD,0,0,MK17_CQB,Assault_Rifles,EosHolo,Vertical,None,Compensator,D-50,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,20,Unranked,Defender,1,0,SWAT-CASTLE,1,1,UMP45,Submachine_Guns,RedDot,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,173,60,Unranked,Defender,1,0,GIGN-ROOK,0,1,P90,Submachine_Guns,Acog,None,Laser,Suppressor,P9,Pistols,None,None,Laser,Suppressor,IMPACT_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,111,Gold,Attacker,0,1,SWAT-ASH,1,0,R4-C,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,84,Gold,Defender,0,1,BOPE-CAVEIRA,2,0,SPAS-15,Shotguns,EosHolo,None,None,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,1,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,174,11,Unranked,Defender,1,0,SPETSNAZ-KAPKAN,1,1,9x19VSN,Submachine_Guns,None,Angle,None,Suppressor,GSH-18,Pistols,None,None,(null),None,NITRO_CELL
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,60,Unranked,Attacker,1,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,None,None,None,None,M45_MEUSOC,Pistols,None,None,None,None,SMOKE_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,60,Unranked,Attacker,1,0,SPETSNAZ-FUZE,1,1,6P41,Light_Machine_Guns,Acog,Vertical,Laser,Suppressor,GSH-18,Pistols,None,None,(null),MuzzleBrake,STUN_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,189,Gold,Defender,1,0,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,189,Gold,Attacker,1,0,SWAT-ASH,1,1,R4-C,Assault_Rifles,EosHolo,Vertical,None,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,None,SMOKE_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,11,Unranked,Attacker,1,0,SPETSNAZ-FUZE,0,1,AK-12,Assault_Rifles,None,None,None,None,PMM,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,111,Gold,Defender,0,1,G.E.O.-MIRA,2,0,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Compensator,ITA12S,Shotguns,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,84,Gold,Defender,0,1,GSG9-BANDIT,3,0,MP7,Submachine_Guns,None,None,None,Compensator,P12,Pistols,None,None,None,Suppressor,BARBED_WIRE
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,97,Gold,Defender,0,1,GIGN-DOC,0,0,MP5,Submachine_Guns,Acog,Vertical,None,Flash,LFP586,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,11,Unranked,Attacker,1,0,SWAT-ASH,1,1,R4-C,Assault_Rifles,EosHolo,None,None,Flash,M45_MEUSOC,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,111,Gold,Defender,0,1,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Compensator,ITA12S,Shotguns,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,97,Gold,Defender,0,1,GIGN-DOC,0,1,MP5,Submachine_Guns,Acog,Vertical,None,Flash,LFP586,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,75,Gold,Defender,0,1,SWAT-PULSE,0,1,UMP45,Submachine_Guns,RedDot,Vertical,None,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,75,Gold,Defender,0,1,SWAT-PULSE,0,1,UMP45,Submachine_Guns,RedDot,Vertical,None,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,174,20,Unranked,Attacker,1,0,GSG9-IQ,0,1,552_COMMANDO,Assault_Rifles,Acog,None,None,None,P12,Pistols,None,None,None,Suppressor,BREACH_CHARGE
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,20,Unranked,Defender,1,0,SAS-MUTE,0,1,MP5K,Submachine_Guns,RedDot,None,None,Compensator,P226_MK_25,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,20,Unranked,Attacker,1,0,SAS-SLEDGE,1,1,L85A2,Assault_Rifles,RedDot,Vertical,None,None,SMG-11,Submachine_Guns,None,None,None,None,FRAG_GRENADE
20170212,XONE,BOMB,YACHT,1523545241,2,KITCHEN-ENGINE_CONTROL,Defender,AttackersEliminated,184,57,Gold,Defender,0,1,SWAT-CASTLE,1,0,UMP45,Submachine_Guns,RedDot,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,BOMB,YACHT,1523545241,3,KITCHEN-ENGINE_CONTROL,Attacker,DefendersEliminated,137,57,Gold,Attacker,0,1,SWAT-THERMITE,0,0,556XI,Assault_Rifles,RedDot,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,BOMB,YACHT,1523545241,4,MAPS_ROOM-COCKPIT,Defender,AttackersEliminated,171,189,Gold,Attacker,1,0,SAS-SLEDGE,0,1,L85A2,Assault_Rifles,EosHolo,Vertical,None,Flash,SMG-11,Submachine_Guns,EosHolo,Vertical,None,HeavyBarrel,FRAG_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,94,Gold,Attacker,1,1,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,BEARING_9,Submachine_Guns,EosHolo,None,None,Flash,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,132,Gold,Attacker,0,1,SAT-HIBANA,1,0,TYPE-89,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,BEARING_9,Submachine_Guns,None,None,None,Compensator,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,137,Gold,Defender,0,0,JTF2-FROST,2,1,9mm_C1,Submachine_Guns,Reflex,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,Laser,MuzzleBrake,BARBED_WIRE
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,132,Gold,Defender,0,0,NAVYSEAL-VALKYRIE,0,1,MPX,Submachine_Guns,EosHolo,Angle,None,MuzzleBrake,D-50,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,97,Unranked,Defender,1,0,SAS-MUTE,0,1,MP5K,Submachine_Guns,EosHolo,None,None,MuzzleBrake,P226_MK_25,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,132,Gold,Attacker,0,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,5.7_USG,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,97,Unranked,Defender,1,0,SAS-MUTE,0,1,MP5K,Submachine_Guns,EosHolo,None,None,MuzzleBrake,P226_MK_25,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,94,Gold,Attacker,1,1,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,BEARING_9,Submachine_Guns,EosHolo,None,None,Flash,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,94,Gold,Attacker,1,0,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,BEARING_9,Submachine_Guns,EosHolo,None,None,Flash,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,94,Gold,Attacker,1,1,SAT-HIBANA,2,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,BEARING_9,Submachine_Guns,EosHolo,None,None,Flash,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,145,Gold,Defender,0,0,GSG9-BANDIT,2,1,MP7,Submachine_Guns,Acog,None,None,MuzzleBrake,P12,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,143,Gold,Attacker,0,0,G.E.O.-JACKAL,3,1,PDW9,Submachine_Guns,Acog,Vertical,None,MuzzleBrake,ITA12S,Shotguns,None,None,None,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,97,Unranked,Defender,1,1,BOPE-CAVEIRA,2,0,SPAS-15,Shotguns,Reflex,None,Laser,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,145,Gold,Defender,0,0,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,143,Gold,Attacker,0,1,G.E.O.-JACKAL,1,1,C7E,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,ITA12S,Shotguns,None,None,None,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,137,Gold,Attacker,0,1,BOPE-CAPITAO,0,1,PARA-308,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,PRB92,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,137,Gold,Attacker,0,0,BOPE-CAPITAO,0,1,PARA-308,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,PRB92,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,137,Gold,Defender,0,0,GSG9-RESERVE,0,1,416-C_CARBINE,Assault_Rifles,Spectator,Spectator,Spectator,Spectator,P12,Pistols,Spectator,Spectator,Spectator,Spectator,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,145,Gold,Defender,0,0,SAT-ECHO,2,1,MP5SD,Submachine_Guns,Acog,Vertical,None,None,BEARING_9,Submachine_Guns,RedDot,None,None,Flash,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,216,Platinum,Defender,1,0,SAS-SMOKE,0,1,M590A1,Shotguns,EosHolo,None,Laser,None,SMG-11,Submachine_Guns,EosHolo,Vertical,None,HeavyBarrel,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,110,Gold,Attacker,0,0,SPETSNAZ-GLAZ,0,1,OTs-03,Marksman_Rifles,RedDot,None,None,Flash,PMM,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,135,Unranked,Defender,1,0,JTF2-FROST,0,1,9mm_C1,Submachine_Guns,Reflex,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,119,Gold,Attacker,1,1,SWAT-ASH,1,1,R4-C,Assault_Rifles,Acog,Vertical,Laser,MuzzleBrake,M45_MEUSOC,Pistols,None,None,Laser,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,216,Platinum,Attacker,1,1,G.E.O.-JACKAL,3,0,C7E,Assault_Rifles,EosHolo,Angle,None,Compensator,ITA12S,Shotguns,Reflex,None,Laser,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,145,Gold,Attacker,0,1,GIGN-MONTAGNE,4,0,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,135,Unranked,Attacker,1,1,SAS-SLEDGE,2,0,L85A2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,SMG-11,Submachine_Guns,EosHolo,Vertical,None,Compensator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,216,Platinum,Defender,1,1,SAS-SMOKE,0,1,M590A1,Shotguns,EosHolo,None,Laser,None,SMG-11,Submachine_Guns,EosHolo,Vertical,None,HeavyBarrel,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,97,Unranked,Attacker,1,0,GIGN-TWITCH,0,1,F2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,97,Unranked,Attacker,1,1,GIGN-TWITCH,2,1,F2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,119,Gold,Defender,1,1,G.E.O.-MIRA,1,0,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,Laser,MuzzleBrake,USP40,Pistols,None,None,Laser,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,119,Gold,Defender,1,0,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,Laser,MuzzleBrake,USP40,Pistols,None,None,Laser,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,135,Unranked,Defender,1,1,SWAT-PULSE,0,1,M1014,Shotguns,EosHolo,None,Laser,None,5.7_USG,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,97,Unranked,Attacker,1,1,GIGN-TWITCH,0,1,F2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,110,Gold,Defender,0,0,SWAT-PULSE,1,1,UMP45,Submachine_Guns,EosHolo,Angle,Laser,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,145,Gold,Attacker,0,0,GIGN-TWITCH,1,1,F2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,216,Platinum,Attacker,1,1,G.E.O.-JACKAL,1,0,C7E,Assault_Rifles,EosHolo,Angle,None,Compensator,ITA12S,Shotguns,Reflex,None,Laser,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,145,Gold,Defender,0,1,GSG9-BANDIT,0,1,MP7,Submachine_Guns,Acog,None,None,MuzzleBrake,P12,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,137,Gold,Attacker,0,0,BOPE-CAPITAO,0,1,PARA-308,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,PRB92,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,216,Platinum,Defender,1,0,GSG9-JAGER,2,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,MuzzleBrake,BARBED_WIRE
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,94,Gold,Defender,1,1,GSG9-JAGER,1,0,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,97,Unranked,Attacker,1,1,GIGN-TWITCH,1,0,F2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,110,Gold,Defender,0,1,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Reflex,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,110,Gold,Attacker,0,1,NAVYSEAL-BLACKBEARD,1,0,MK17_CQB,Assault_Rifles,Acog,Vertical,Laser,HeavyBarrel,D-50,Pistols,None,None,Laser,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,119,Gold,Defender,1,1,G.E.O.-MIRA,2,0,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,Laser,MuzzleBrake,USP40,Pistols,None,None,Laser,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,137,Gold,Attacker,0,1,GIGN-TWITCH,0,1,F2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,LFP586,Pistols,None,None,None,None,CLAYMORE
